usdot_num,user_created,date_created,user_updated,date_updated,company_name,company_url,city,state,total_complaints_2021,total_complaints_2022,total_complaints_2023,location,company_type
1032910,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.980Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.255Z,FANTASTIC MOVES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31048350&id2=30448824&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",7
1151019,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.637Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.877Z,TOP 10 VAN LINES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30955968&id2=30330461&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,10,5,1,"MIAMI, FL",20
1170441,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.385Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.472Z,"GENESIS MOVING & STORAGE,INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30901230&id2=30311039&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1174864,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.147Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.235Z,ALEXIM MOVING,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30933408&id2=30323494&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1182931,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.307Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.397Z,E J R TRANSPORTATION INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30893979&id2=30233253&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
12103,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.102Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.243Z,MITCHELL MOVING & STORAGE COMPANY,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31280400&id2=31420721&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",12
1221918,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.134Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.223Z,"A.B.C. MOVING, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30951762&id2=30276456&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1293198,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.658Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.946Z,"VIDAL MOVING & STORAGE, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30921455&id2=30205432&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1305014,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.790Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.042Z,"ADVANCE FORWARD LOGISTICS, LLC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31008393&id2=30193600&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
1319001,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.957Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.232Z,DT'S QUICK MOVE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30971897&id2=30113327&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
1327398,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.937Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.211Z,DELICATE MOVING SYSTEMS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31043692&id2=30089040&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1355837,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.259Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.571Z,ROLFE TRUCKING,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30978441&id2=30142027&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1371525,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.103Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.375Z,KIMBER RELOCATION SERVICES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30974355&id2=30127091&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1374192,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.210Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.293Z,BJ&AS LOGISTICS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30542926&id2=30124422&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1374732,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.620Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.861Z,TEMPO MOVING & STORAGE INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30891345&id2=30123130&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
1402695,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.090Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.233Z,LUCKY MOVING & REMODELING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30884220&id2=30030129&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",1
1404929,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.140Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.229Z,AAA TRANSFER SERVICES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30900206&id2=30027383&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1408123,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.640Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.880Z,TRIPOD SERVICES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30898840&id2=30024205&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1413859,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.216Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.511Z,PROGRESSIVE MOVING,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30897291&id2=30067861&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,1,0,"DALLAS, TX",1
1415484,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.395Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.482Z,GOLD CARGO FREIGHT CORP,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30896810&id2=30066506&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
1439080,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.830Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.104Z,ARTEMIS FINE ARTS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30870057&id2=30059294&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",9
1452423,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.304Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.394Z,E & E TRANSFER INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30854975&id2=29980657&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",4
1452661,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.281Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.358Z,D & M TRUCKING SERVICES CORP,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30883584&id2=29979651&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",16
1456007,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.161Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.446Z,"MICHAEL D. KING & CO., LLC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30793151&id2=29977073&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1469775,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.161Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.249Z,ALLSTATE HEAVY TRANSPORT INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30931349&id2=29963065&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1473185,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.057Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.344Z,"IMLACH & COLLINS BROTHERS, LLC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30877773&id2=29959383&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",18
1475638,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.371Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.453Z,FLAT RATE MOVING AND STORAGE LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30876091&id2=30005824&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,1,0,0,"MIAMI, FL",7
1541492,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.823Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.098Z,AOR EXPRESS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30904062&id2=29940482&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",4
1582742,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.604Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.748Z,SMALL TIME MOVERS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30911300&id2=29849824&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",2
1591775,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.247Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.329Z,CARSON SERVICES INCORPORATED,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30909101&id2=29824937&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1616980,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.950Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.226Z,DESIGNERS' DELIVERY,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30818337&id2=29880866&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",6
1618312,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.890Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.162Z,C&I EXPRESS TRUCKING,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30818736&id2=29880318&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1664920,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.051Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.336Z,IDEAL MOVING AND STORAGE INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30804299&id2=29768174&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,4,2,"DALLAS, TX",1
1699274,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.031Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.173Z,CASCADE MOVING & STORAGE INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30857922&id2=29799356&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",2
1707005,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.334Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.657Z,UNIFIED FINE ARTS SERVICES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30855332&id2=29709707&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",4
1717780,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.517Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.608Z,MOVE FOR LESS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30851755&id2=29714530&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",3
1731101,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.051Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.192Z,EXPRESS MOVERS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30864343&id2=29701227&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",6
1748098,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.278Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.594Z,SMALL WORLD MOVING,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30842243&id2=29750004&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1748105,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.367Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.450Z,"FLAT RATE LONG DISTANCE, INC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30764890&id2=29750015&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,2,1,0,"MIAMI, FL",5
1769117,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.184Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.476Z,NICE MOVES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30835983&id2=29729003&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",20
1771182,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.009Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.156Z,ALASKA LOGISTICS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30835602&id2=29645016&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",7
1791007,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.191Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.484Z,"NORCO MOVING & STORAGE, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30772451&id2=29624937&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",4
1847068,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.181Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.471Z,NATIONAL MOVERS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30763998&id2=29585770&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
1869263,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.934Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.208Z,DELEON TRANSPORTATION,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30740717&id2=29612985&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",3
1934023,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.027Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.170Z,CAN'T STOP MOVING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30589235&id2=29547697&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",4
1934953,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.646Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.932Z,TWO WAY RELOCATION INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30601389&id2=29546527&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
1941871,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.996Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.271Z,FIRST CLASS EXPRESS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30786692&id2=29556505&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",2
1986265,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.048Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.188Z,ECO-MOVERS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30794814&id2=29429935&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",2
1999462,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.019Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.298Z,GOT IT MOVING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30677344&id2=29482000&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",4
2030210,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.133Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.272Z,SCOUT MOVING & STORAGE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30785459&id2=29467892&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,3,0,0,"SEATTLE, WA",2
2036749,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.153Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.288Z,SUPER FRIENDS MOVING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30783024&id2=29379195&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",8
2038052,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.967Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.242Z,ELEMENT MOVING AND STORAGE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30783432&id2=29378386&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,1,0,0,"DALLAS, TX",9
2062590,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.076Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.220Z,IN MOTION DELIVERY,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30694650&id2=29369992&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",6
2087716,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.012Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.289Z,GO WEST VAN LINES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30673756&id2=29394258&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
2094291,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.571Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.666Z,"REYES BEST TRUCKING, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31422515&id2=29403813&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",12
2114900,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.020Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.163Z,BADER AND OLSON,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30608425&id2=33495842&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",7
2139244,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.223Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.519Z,PUMA VAN LINES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30671595&id2=33552922&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,3,1,0,"DALLAS, TX",12
2141270,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.927Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.202Z,DALLAS MOVING,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30671000&id2=33550880&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",21
2211674,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.577Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.672Z,"RYDER MOVE MANAGEMENT, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31420155&id2=33481004&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2213107,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.379Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.464Z,FTS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31299781&id2=33462917&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
2213164,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.669Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.958Z,"WITHERS WORLDWIDE FORWARDERS, INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31298186&id2=33463130&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
